100000, 4, 9592, 0.016961, 0.804037, 0.201009
100000, 4, 9592, 0.017963, 0.759214, 0.189804
100000, 4, 9592, 0.017729, 0.769246, 0.192311
100000, 4, 9592, 0.018321, 0.744381, 0.186095

1000000, 1, 78498, 0.311765, 1.000000, 1.000000
1000000, 1, 78498, 0.328240, 1.000000, 1.000000
1000000, 1, 78498, 0.311248, 1.000000, 1.000000
1000000, 1, 78498, 0.311479, 1.000000, 1.000000
1000000, 1, 78498, 0.311660, 1.000000, 1.000000
1000000, 1, 78498, 0.328143, 1.000000, 1.000000
1000000, 1, 78498, 0.329457, 1.000000, 1.000000
1000000, 1, 78498, 0.328372, 1.000000, 1.000000
1000000, 1, 78498, 0.329050, 1.000000, 1.000000
1000000, 1, 78498, 0.311459, 1.000000, 1.000000

1000000, 2, 78498, 0.179300, 1.737080, 0.868540
1000000, 2, 78498, 0.182226, 1.709190, 0.854595
1000000, 2, 78498, 0.180315, 1.727306, 0.863653
1000000, 2, 78498, 0.179969, 1.730628, 0.865314
1000000, 2, 78498, 0.181620, 1.714890, 0.857445
1000000, 2, 78498, 0.181906, 1.712192, 0.856096
1000000, 2, 78498, 0.182434, 1.707241, 0.853620
1000000, 2, 78498, 0.181321, 1.717718, 0.858859
1000000, 2, 78498, 0.181921, 1.712057, 0.856028
1000000, 2, 78498, 0.181915, 1.712110, 0.856055

1000000, 3, 78498, 0.152235, 2.045902, 0.681967
1000000, 3, 78498, 0.147195, 2.115959, 0.705320
1000000, 3, 78498, 0.152433, 2.043250, 0.681083
1000000, 3, 78498, 0.150970, 2.063053, 0.687684
1000000, 3, 78498, 0.147623, 2.109819, 0.703273
1000000, 3, 78498, 0.150576, 2.068453, 0.689484
1000000, 3, 78498, 0.150284, 2.072470, 0.690823
1000000, 3, 78498, 0.153281, 2.031939, 0.677313
1000000, 3, 78498, 0.150740, 2.066191, 0.688730
1000000, 3, 78498, 0.147883, 2.106119, 0.702040

1000000, 4, 78498, 0.152912, 2.036853, 0.509213
1000000, 4, 78498, 0.157181, 1.981529, 0.495382
1000000, 4, 78498, 0.157945, 1.971941, 0.492985
1000000, 4, 78498, 0.157492, 1.977610, 0.494403
1000000, 4, 78498, 0.149390, 2.084875, 0.521219
1000000, 4, 78498, 0.159568, 1.951889, 0.487972
1000000, 4, 78498, 0.152831, 2.037931, 0.509483
1000000, 4, 78498, 0.157829, 1.973392, 0.493348
1000000, 4, 78498, 0.156452, 1.990759, 0.497690
1000000, 4, 78498, 0.157659, 1.975520, 0.493880

10000000, 1, 664579, 8.099940, 1.000000, 1.000000
10000000, 1, 664579, 7.895670, 1.000000, 1.000000
10000000, 1, 664579, 7.880618, 1.000000, 1.000000
10000000, 1, 664579, 7.888013, 1.000000, 1.000000
10000000, 1, 664579, 7.887043, 1.000000, 1.000000
10000000, 1, 664579, 7.895945, 1.000000, 1.000000
10000000, 1, 664579, 7.890934, 1.000000, 1.000000
10000000, 1, 664579, 7.893425, 1.000000, 1.000000
10000000, 1, 664579, 7.875434, 1.000000, 1.000000
10000000, 1, 664579, 7.872191, 1.000000, 1.000000

10000000, 2, 664579, 4.084156, 1.927495, 0.963748
10000000, 2, 664579, 4.091668, 1.923956, 0.961978
10000000, 2, 664579, 4.070918, 1.933763, 0.966881
10000000, 2, 664579, 4.065091, 1.936535, 0.968267
10000000, 2, 664579, 4.092739, 1.923453, 0.961726
10000000, 2, 664579, 4.079077, 1.929895, 0.964948
10000000, 2, 664579, 4.097470, 1.921232, 0.960616
10000000, 2, 664579, 4.079266, 1.929806, 0.964903
10000000, 2, 664579, 4.100560, 1.919784, 0.959892
10000000, 2, 664579, 4.081723, 1.928644, 0.964322

10000000, 3, 664579, 2.826738, 2.784903, 0.928301
10000000, 3, 664579, 2.838379, 2.773481, 0.924494
10000000, 3, 664579, 2.808654, 2.802834, 0.934278
10000000, 3, 664579, 2.818838, 2.792708, 0.930903
10000000, 3, 664579, 2.836090, 2.775720, 0.925240
10000000, 3, 664579, 2.831689, 2.780033, 0.926678
10000000, 3, 664579, 2.825706, 2.785920, 0.928640
10000000, 3, 664579, 2.831410, 2.780307, 0.926769
10000000, 3, 664579, 2.831914, 2.779813, 0.926604
10000000, 3, 664579, 2.820923, 2.790644, 0.930215

10000000, 4, 664579, 2.251449, 3.496500, 0.874125
10000000, 4, 664579, 2.258959, 3.484876, 0.871219
10000000, 4, 664579, 2.245472, 3.505806, 0.876452
10000000, 4, 664579, 2.300348, 3.422174, 0.855544
10000000, 4, 664579, 2.260584, 3.482370, 0.870593
10000000, 4, 664579, 2.261755, 3.480568, 0.870142
10000000, 4, 664579, 2.239882, 3.514555, 0.878639
10000000, 4, 664579, 2.254735, 3.491405, 0.872851
10000000, 4, 664579, 2.244512, 3.507307, 0.876827
10000000, 4, 664579, 2.260027, 3.483228, 0.870807

